order_item_id,order_id,product_id,quantity,unit_price
ITEM01169,ORD0384,PROD097,2,444.23
ITEM01170,ORD0385,PROD037,3,447.1
ITEM01171,ORD0385,PROD083,1,28.62
ITEM01172,ORD0385,PROD099,2,224.24
ITEM01173,ORD0385,PROD015,3,55.08
ITEM01174,ORD0386,PROD047,3,460.76
ITEM01175,ORD0386,PROD061,2,279.96
ITEM01176,ORD0386,PROD040,3,406.73
ITEM01177,ORD0386,PROD049,3,340.63
ITEM01178,ORD0386,PROD048,3,487.91
ITEM01179,ORD0387,PROD036,1,163.16
ITEM01180,ORD0388,PROD092,1,302.65
ITEM01181,ORD0388,PROD013,2,365.14
ITEM01182,ORD0388,PROD092,2,302.65
ITEM01183,ORD0388,PROD074,1,217.6
ITEM01184,ORD0389,PROD014,2,19.37
ITEM01185,ORD0389,PROD040,2,406.73
ITEM01186,ORD0389,PROD099,3,224.24
ITEM01187,ORD0390,PROD023,1,92.48
ITEM01188,ORD0390,PROD050,1,58.61
ITEM01189,ORD0390,PROD082,1,99.33
ITEM01190,ORD0391,PROD059,1,214.74
ITEM01191,ORD0391,PROD094,2,287.31
ITEM01192,ORD0391,PROD023,1,92.48
ITEM01193,ORD0391,PROD032,1,341.69
ITEM01194,ORD0392,PROD096,3,9.45
ITEM01195,ORD0392,PROD044,1,188.88
ITEM01196,ORD0392,PROD071,2,257.65
ITEM01197,ORD0392,PROD034,1,401.61
ITEM01198,ORD0393,PROD076,1,475.44
ITEM01199,ORD0393,PROD014,2,19.37
ITEM01200,ORD0393,PROD043,3,135.82
ITEM01201,ORD0393,PROD065,3,275.44
ITEM01202,ORD0393,PROD092,3,302.65
ITEM01203,ORD0394,PROD044,3,188.88
ITEM01204,ORD0394,PROD081,3,282.73
ITEM01205,ORD0394,PROD086,2,22.62
ITEM01206,ORD0394,PROD045,2,415.12
ITEM01207,ORD0394,PROD044,3,188.88
ITEM01208,ORD0395,PROD068,2,90.71
ITEM01209,ORD0396,PROD077,1,456.8
ITEM01210,ORD0396,PROD078,1,306
ITEM01211,ORD0397,PROD054,1,413.64
ITEM01212,ORD0397,PROD087,2,229.78
ITEM01213,ORD0398,PROD093,3,139
ITEM01214,ORD0398,PROD007,3,230.23
ITEM01215,ORD0398,PROD036,1,163.16
ITEM01216,ORD0398,PROD091,2,297.48
ITEM01217,ORD0399,PROD093,1,139
ITEM01218,ORD0399,PROD080,2,141.22
ITEM01219,ORD0399,PROD053,3,445.88
ITEM01220,ORD0399,PROD035,1,229.14
ITEM01221,ORD0400,PROD056,2,448.98
ITEM01222,ORD0400,PROD014,3,19.37
ITEM01223,ORD0400,PROD010,1,175.56
ITEM01224,ORD0400,PROD062,1,225.11
ITEM01225,ORD0400,PROD016,1,346.36
ITEM01226,ORD0401,PROD005,2,233.35
ITEM01227,ORD0402,PROD093,2,139
ITEM01228,ORD0402,PROD073,3,106.48
ITEM01229,ORD0402,PROD020,2,274.4
ITEM01230,ORD0403,PROD030,2,396.29
ITEM01231,ORD0403,PROD017,1,76.22
ITEM01232,ORD0404,PROD044,3,188.88
ITEM01233,ORD0405,PROD022,2,10.56
ITEM01234,ORD0406,PROD095,1,320.58
ITEM01235,ORD0406,PROD061,1,279.96
ITEM01236,ORD0406,PROD064,1,451.82
ITEM01237,ORD0406,PROD039,1,364.01
ITEM01238,ORD0407,PROD030,1,396.29
ITEM01239,ORD0407,PROD053,2,445.88
ITEM01240,ORD0408,PROD012,3,211.52
ITEM01241,ORD0408,PROD002,1,341.41
ITEM01242,ORD0408,PROD090,1,123.96
ITEM01243,ORD0408,PROD091,1,297.48
ITEM01244,ORD0409,PROD078,1,306
ITEM01245,ORD0410,PROD008,2,266.96
ITEM01246,ORD0410,PROD092,3,302.65
ITEM01247,ORD0411,PROD091,3,297.48
ITEM01248,ORD0411,PROD007,3,230.23
ITEM01249,ORD0411,PROD023,3,92.48
ITEM01250,ORD0411,PROD019,3,155.52
ITEM01251,ORD0411,PROD061,3,279.96
ITEM01252,ORD0412,PROD007,3,230.23
ITEM01253,ORD0412,PROD057,1,407.26
ITEM01254,ORD0413,PROD084,3,283.77
ITEM01255,ORD0414,PROD051,1,449.85
ITEM01256,ORD0414,PROD027,1,430.3
ITEM01257,ORD0414,PROD062,3,225.11
ITEM01258,ORD0414,PROD071,2,257.65
ITEM01259,ORD0414,PROD004,1,311.24
ITEM01260,ORD0415,PROD053,3,445.88
ITEM01261,ORD0415,PROD017,3,76.22
ITEM01262,ORD0415,PROD015,3,55.08
ITEM01263,ORD0415,PROD080,1,141.22
ITEM01264,ORD0416,PROD087,3,229.78
ITEM01265,ORD0416,PROD086,2,22.62
ITEM01266,ORD0416,PROD006,2,350.62
ITEM01267,ORD0417,PROD023,3,92.48
ITEM01268,ORD0417,PROD010,2,175.56
ITEM01269,ORD0417,PROD012,3,211.52
ITEM01270,ORD0417,PROD025,1,258.51
ITEM01271,ORD0417,PROD054,2,413.64
ITEM01272,ORD0418,PROD044,2,188.88
ITEM01273,ORD0418,PROD025,2,258.51
ITEM01274,ORD0418,PROD070,1,82.24
ITEM01275,ORD0418,PROD039,2,364.01
ITEM01276,ORD0419,PROD061,3,279.96
ITEM01277,ORD0419,PROD026,3,334.71
ITEM01278,ORD0419,PROD071,1,257.65
ITEM01279,ORD0419,PROD022,2,10.56
ITEM01280,ORD0419,PROD003,1,89.67
ITEM01281,ORD0420,PROD097,1,444.23
ITEM01282,ORD0420,PROD057,1,407.26
ITEM01283,ORD0420,PROD051,2,449.85
ITEM01284,ORD0421,PROD057,2,407.26
ITEM01285,ORD0421,PROD048,2,487.91
ITEM01286,ORD0421,PROD030,2,396.29
ITEM01287,ORD0421,PROD071,3,257.65
ITEM01288,ORD0422,PROD030,2,396.29
ITEM01289,ORD0422,PROD039,3,364.01
ITEM01290,ORD0422,PROD082,2,99.33
ITEM01291,ORD0422,PROD065,1,275.44
ITEM01292,ORD0423,PROD036,3,163.16
ITEM01293,ORD0424,PROD077,1,456.8
ITEM01294,ORD0424,PROD063,3,90
ITEM01295,ORD0424,PROD073,3,106.48
ITEM01296,ORD0424,PROD008,1,266.96
ITEM01297,ORD0425,PROD057,2,407.26
ITEM01298,ORD0426,PROD057,1,407.26
ITEM01299,ORD0426,PROD015,3,55.08
ITEM01300,ORD0426,PROD086,1,22.62
ITEM01301,ORD0426,PROD094,2,287.31
ITEM01302,ORD0426,PROD026,1,334.71
ITEM01303,ORD0427,PROD021,2,392.49
ITEM01304,ORD0427,PROD008,1,266.96
ITEM01305,ORD0427,PROD056,3,448.98
ITEM01306,ORD0428,PROD097,1,444.23
ITEM01307,ORD0428,PROD023,3,92.48
ITEM01308,ORD0429,PROD068,1,90.71
ITEM01309,ORD0429,PROD051,3,449.85
ITEM01310,ORD0429,PROD023,2,92.48
ITEM01311,ORD0429,PROD013,3,365.14
ITEM01312,ORD0430,PROD068,2,90.71
ITEM01313,ORD0430,PROD098,1,9.26
ITEM01314,ORD0430,PROD044,2,188.88
ITEM01315,ORD0430,PROD096,1,9.45
ITEM01316,ORD0430,PROD091,1,297.48
ITEM01317,ORD0431,PROD054,3,413.64
ITEM01318,ORD0432,PROD057,2,407.26
ITEM01319,ORD0432,PROD045,2,415.12
ITEM01320,ORD0432,PROD051,1,449.85
ITEM01321,ORD0432,PROD095,1,320.58
ITEM01322,ORD0432,PROD015,1,55.08
ITEM01323,ORD0433,PROD063,1,90
ITEM01324,ORD0433,PROD002,2,341.41
ITEM01325,ORD0434,PROD058,1,196.7
ITEM01326,ORD0434,PROD028,1,350.04
ITEM01327,ORD0435,PROD069,3,391.31
ITEM01328,ORD0435,PROD090,1,123.96
ITEM01329,ORD0436,PROD059,1,214.74
ITEM01330,ORD0436,PROD039,3,364.01
ITEM01331,ORD0436,PROD055,1,392.92
ITEM01332,ORD0436,PROD009,2,403.6
ITEM01333,ORD0437,PROD075,1,115.77
ITEM01334,ORD0437,PROD011,2,400.25
ITEM01335,ORD0437,PROD016,1,346.36
ITEM01336,ORD0437,PROD032,2,341.69
ITEM01337,ORD0438,PROD024,3,150.04
ITEM01338,ORD0439,PROD008,1,266.96
ITEM01339,ORD0440,PROD072,2,107.57
ITEM01340,ORD0440,PROD017,3,76.22
ITEM01341,ORD0440,PROD087,2,229.78
ITEM01342,ORD0441,PROD055,2,392.92
ITEM01343,ORD0441,PROD058,1,196.7
ITEM01344,ORD0441,PROD009,3,403.6
ITEM01345,ORD0441,PROD004,3,311.24
ITEM01346,ORD0442,PROD054,3,413.64
ITEM01347,ORD0442,PROD018,3,499.09
ITEM01348,ORD0442,PROD070,1,82.24
ITEM01349,ORD0442,PROD032,3,341.69
ITEM01350,ORD0443,PROD025,3,258.51
ITEM01351,ORD0444,PROD075,2,115.77
ITEM01352,ORD0444,PROD030,3,396.29
ITEM01353,ORD0444,PROD078,1,306
ITEM01354,ORD0444,PROD081,1,282.73
ITEM01355,ORD0444,PROD066,3,453.16
ITEM01356,ORD0445,PROD012,1,211.52
ITEM01357,ORD0445,PROD012,3,211.52
ITEM01358,ORD0446,PROD088,2,446.41
ITEM01359,ORD0446,PROD039,3,364.01
ITEM01360,ORD0446,PROD041,2,118.75
ITEM01361,ORD0446,PROD013,1,365.14
ITEM01362,ORD0447,PROD084,2,283.77
ITEM01363,ORD0447,PROD030,2,396.29
ITEM01364,ORD0447,PROD023,1,92.48
ITEM01365,ORD0448,PROD024,3,150.04
ITEM01366,ORD0449,PROD071,3,257.65
ITEM01367,ORD0449,PROD011,3,400.25
ITEM01368,ORD0449,PROD008,2,266.96
ITEM01369,ORD0449,PROD051,1,449.85
ITEM01370,ORD0449,PROD100,3,96.69
ITEM01371,ORD0450,PROD057,2,407.26
ITEM01372,ORD0451,PROD024,1,150.04
ITEM01373,ORD0451,PROD011,2,400.25
ITEM01374,ORD0451,PROD091,2,297.48
ITEM01375,ORD0451,PROD072,1,107.57
ITEM01376,ORD0451,PROD066,2,453.16
ITEM01377,ORD0452,PROD099,3,224.24
ITEM01378,ORD0452,PROD006,1,350.62
ITEM01379,ORD0453,PROD070,1,82.24
ITEM01380,ORD0453,PROD013,1,365.14
ITEM01381,ORD0453,PROD096,2,9.45
ITEM01382,ORD0453,PROD049,2,340.63
ITEM01383,ORD0454,PROD096,3,9.45
ITEM01384,ORD0454,PROD043,3,135.82
ITEM01385,ORD0454,PROD035,1,229.14
ITEM01386,ORD0454,PROD057,3,407.26
ITEM01387,ORD0455,PROD048,3,487.91
ITEM01388,ORD0456,PROD017,1,76.22
ITEM01389,ORD0456,PROD005,1,233.35
ITEM01390,ORD0457,PROD081,2,282.73
ITEM01391,ORD0457,PROD022,1,10.56
ITEM01392,ORD0457,PROD090,2,123.96
ITEM01393,ORD0458,PROD089,3,57.19
ITEM01394,ORD0458,PROD061,1,279.96
ITEM01395,ORD0458,PROD017,1,76.22
ITEM01396,ORD0458,PROD071,2,257.65
ITEM01397,ORD0459,PROD007,1,230.23
ITEM01398,ORD0460,PROD034,1,401.61
ITEM01399,ORD0460,PROD028,1,350.04
ITEM01400,ORD0461,PROD061,2,279.96
ITEM01401,ORD0461,PROD088,2,446.41
ITEM01402,ORD0461,PROD046,2,408.63
ITEM01403,ORD0461,PROD008,1,266.96
ITEM01404,ORD0462,PROD086,2,22.62
ITEM01405,ORD0462,PROD065,1,275.44
ITEM01406,ORD0462,PROD094,2,287.31
ITEM01407,ORD0462,PROD091,3,297.48
ITEM01408,ORD0463,PROD088,3,446.41
ITEM01409,ORD0463,PROD046,2,408.63
ITEM01410,ORD0463,PROD093,1,139
ITEM01411,ORD0464,PROD072,2,107.57
ITEM01412,ORD0464,PROD080,3,141.22
ITEM01413,ORD0464,PROD023,3,92.48
ITEM01414,ORD0464,PROD100,2,96.69
ITEM01415,ORD0465,PROD014,3,19.37
ITEM01416,ORD0466,PROD013,2,365.14
ITEM01417,ORD0466,PROD068,3,90.71
ITEM01418,ORD0466,PROD027,3,430.3
ITEM01419,ORD0466,PROD022,2,10.56
ITEM01420,ORD0467,PROD089,1,57.19
ITEM01421,ORD0468,PROD004,3,311.24
ITEM01422,ORD0468,PROD082,1,99.33
ITEM01423,ORD0469,PROD100,2,96.69
ITEM01424,ORD0469,PROD033,2,445.76
ITEM01425,ORD0470,PROD071,1,257.65
ITEM01426,ORD0471,PROD078,3,306
ITEM01427,ORD0472,PROD062,2,225.11
ITEM01428,ORD0473,PROD087,2,229.78
ITEM01429,ORD0473,PROD075,1,115.77
ITEM01430,ORD0474,PROD092,1,302.65
ITEM01431,ORD0474,PROD023,2,92.48
ITEM01432,ORD0474,PROD068,1,90.71
ITEM01433,ORD0474,PROD020,3,274.4
ITEM01434,ORD0475,PROD029,2,323.81
ITEM01435,ORD0475,PROD010,2,175.56
ITEM01436,ORD0476,PROD098,2,9.26
ITEM01437,ORD0476,PROD058,1,196.7
ITEM01438,ORD0476,PROD080,3,141.22
ITEM01439,ORD0476,PROD094,3,287.31
ITEM01440,ORD0476,PROD077,3,456.8
ITEM01441,ORD0477,PROD041,2,118.75
ITEM01442,ORD0477,PROD012,3,211.52
ITEM01443,ORD0477,PROD061,3,279.96
ITEM01444,ORD0477,PROD032,2,341.69
ITEM01445,ORD0477,PROD030,3,396.29
ITEM01446,ORD0478,PROD007,1,230.23
ITEM01447,ORD0478,PROD046,3,408.63
ITEM01448,ORD0478,PROD013,1,365.14
ITEM01449,ORD0479,PROD024,1,150.04
ITEM01450,ORD0479,PROD068,2,90.71
ITEM01451,ORD0479,PROD034,1,401.61
ITEM01452,ORD0479,PROD079,1,289.07
ITEM01453,ORD0480,PROD099,1,224.24
ITEM01454,ORD0480,PROD092,1,302.65
ITEM01455,ORD0481,PROD097,3,444.23
ITEM01456,ORD0481,PROD094,2,287.31
ITEM01457,ORD0481,PROD016,1,346.36
ITEM01458,ORD0482,PROD066,3,453.16
ITEM01459,ORD0482,PROD013,2,365.14
ITEM01460,ORD0482,PROD048,2,487.91
ITEM01461,ORD0482,PROD088,1,446.41
ITEM01462,ORD0483,PROD073,3,106.48
ITEM01463,ORD0483,PROD028,2,350.04
ITEM01464,ORD0484,PROD042,1,328.86
ITEM01465,ORD0484,PROD020,3,274.4
ITEM01466,ORD0484,PROD067,3,319.06
ITEM01467,ORD0484,PROD060,2,393
ITEM01468,ORD0485,PROD022,3,10.56
ITEM01469,ORD0486,PROD053,2,445.88
ITEM01470,ORD0486,PROD038,2,134.01
ITEM01471,ORD0486,PROD044,1,188.88
ITEM01472,ORD0486,PROD027,3,430.3
ITEM01473,ORD0487,PROD043,1,135.82
ITEM01474,ORD0487,PROD072,1,107.57
ITEM01475,ORD0487,PROD033,2,445.76
ITEM01476,ORD0487,PROD058,1,196.7
ITEM01477,ORD0487,PROD098,3,9.26
ITEM01478,ORD0488,PROD083,3,28.62
ITEM01479,ORD0488,PROD047,1,460.76
ITEM01480,ORD0488,PROD023,3,92.48
ITEM01481,ORD0488,PROD080,1,141.22
ITEM01482,ORD0488,PROD035,2,229.14
ITEM01483,ORD0489,PROD050,2,58.61
ITEM01484,ORD0489,PROD074,2,217.6
ITEM01485,ORD0489,PROD017,1,76.22
ITEM01486,ORD0490,PROD036,1,163.16
ITEM01487,ORD0491,PROD007,2,230.23
ITEM01488,ORD0491,PROD019,3,155.52
ITEM01489,ORD0491,PROD063,3,90
ITEM01490,ORD0492,PROD045,3,415.12
ITEM01491,ORD0492,PROD065,3,275.44
ITEM01492,ORD0493,PROD025,3,258.51
ITEM01493,ORD0494,PROD030,1,396.29
ITEM01494,ORD0494,PROD089,3,57.19
ITEM01495,ORD0494,PROD004,1,311.24
ITEM01496,ORD0495,PROD036,2,163.16
ITEM01497,ORD0495,PROD026,2,334.71
ITEM01498,ORD0495,PROD083,1,28.62
ITEM01499,ORD0495,PROD092,3,302.65
ITEM01500,ORD0495,PROD064,3,451.82
ITEM01501,ORD0496,PROD076,2,475.44
ITEM01502,ORD0496,PROD040,2,406.73
ITEM01503,ORD0496,PROD031,3,270.06
ITEM01504,ORD0497,PROD014,1,19.37
ITEM01505,ORD0497,PROD047,3,460.76
ITEM01506,ORD0497,PROD001,2,103.41
ITEM01507,ORD0497,PROD077,2,456.8
ITEM01508,ORD0498,PROD019,2,155.52
ITEM01509,ORD0498,PROD063,3,90
ITEM01510,ORD0498,PROD010,2,175.56
ITEM01511,ORD0498,PROD068,1,90.71
ITEM01512,ORD0499,PROD089,2,57.19
ITEM01513,ORD0499,PROD011,3,400.25
ITEM01514,ORD0500,PROD036,1,163.16
ITEM01515,ORD0500,PROD073,3,106.48
ITEM01516,ORD0500,PROD029,2,323.81
ITEM01517,ORD0500,PROD010,2,175.56
ITEM01518,ORD0500,PROD037,3,447.1
ITEM01519,ORD0501,PROD040,2,406.73
ITEM01520,ORD0501,PROD013,3,365.14
ITEM01521,ORD0501,PROD088,2,446.41
ITEM01522,ORD0501,PROD018,2,499.09
ITEM01523,ORD0501,PROD086,1,22.62
ITEM01524,ORD0502,PROD055,3,392.92
ITEM01525,ORD0503,PROD023,2,92.48
ITEM01526,ORD0503,PROD001,2,103.41
ITEM01527,ORD0503,PROD008,3,266.96
ITEM01528,ORD0504,PROD043,2,135.82
ITEM01529,ORD0504,PROD034,3,401.61
ITEM01530,ORD0504,PROD036,3,163.16
ITEM01531,ORD0504,PROD055,3,392.92
ITEM01532,ORD0505,PROD073,2,106.48
ITEM01533,ORD0505,PROD074,1,217.6
ITEM01534,ORD0505,PROD095,3,320.58
ITEM01535,ORD0506,PROD003,3,89.67
ITEM01536,ORD0507,PROD078,2,306
ITEM01537,ORD0507,PROD036,3,163.16
ITEM01538,ORD0507,PROD063,3,90
ITEM01539,ORD0508,PROD020,2,274.4
ITEM01540,ORD0509,PROD071,1,257.65
ITEM01541,ORD0509,PROD040,3,406.73
ITEM01542,ORD0509,PROD059,3,214.74
ITEM01543,ORD0510,PROD053,3,445.88
ITEM01544,ORD0510,PROD006,2,350.62
ITEM01545,ORD0511,PROD044,3,188.88
ITEM01546,ORD0512,PROD014,2,19.37
ITEM01547,ORD0512,PROD033,1,445.76
ITEM01548,ORD0512,PROD029,3,323.81
ITEM01549,ORD0512,PROD085,3,459.67
ITEM01550,ORD0513,PROD001,1,103.41
ITEM01551,ORD0513,PROD023,3,92.48
ITEM01552,ORD0513,PROD049,1,340.63
ITEM01553,ORD0514,PROD090,2,123.96
ITEM01554,ORD0514,PROD059,3,214.74
ITEM01555,ORD0514,PROD070,3,82.24
ITEM01556,ORD0514,PROD033,2,445.76
ITEM01557,ORD0514,PROD070,3,82.24
ITEM01558,ORD0515,PROD084,2,283.77
ITEM01559,ORD0515,PROD085,3,459.67
ITEM01560,ORD0515,PROD001,1,103.41
ITEM01561,ORD0516,PROD093,3,139
ITEM01562,ORD0517,PROD094,3,287.31
ITEM01563,ORD0517,PROD057,1,407.26
ITEM01564,ORD0517,PROD082,1,99.33
ITEM01565,ORD0517,PROD022,3,10.56
ITEM01566,ORD0518,PROD037,2,447.1
ITEM01567,ORD0518,PROD019,3,155.52
ITEM01568,ORD0518,PROD085,1,459.67
ITEM01569,ORD0519,PROD082,3,99.33
ITEM01570,ORD0519,PROD057,3,407.26
ITEM01571,ORD0519,PROD030,1,396.29
ITEM01572,ORD0519,PROD081,3,282.73
ITEM01573,ORD0520,PROD043,1,135.82
ITEM01574,ORD0520,PROD060,2,393
ITEM01575,ORD0520,PROD076,1,475.44
ITEM01576,ORD0521,PROD014,2,19.37
ITEM01577,ORD0521,PROD037,3,447.1
ITEM01578,ORD0522,PROD056,2,448.98
ITEM01579,ORD0522,PROD016,3,346.36
ITEM01580,ORD0522,PROD077,1,456.8
ITEM01581,ORD0523,PROD002,3,341.41
ITEM01582,ORD0523,PROD075,3,115.77
ITEM01583,ORD0524,PROD091,3,297.48
ITEM01584,ORD0524,PROD028,2,350.04
ITEM01585,ORD0524,PROD087,1,229.78
ITEM01586,ORD0524,PROD031,1,270.06
ITEM01587,ORD0524,PROD013,1,365.14
ITEM01588,ORD0525,PROD017,1,76.22
ITEM01589,ORD0525,PROD014,3,19.37
ITEM01590,ORD0525,PROD061,1,279.96
ITEM01591,ORD0525,PROD082,1,99.33
ITEM01592,ORD0525,PROD078,3,306
ITEM01593,ORD0526,PROD028,3,350.04
ITEM01594,ORD0526,PROD041,3,118.75
ITEM01595,ORD0527,PROD063,1,90
ITEM01596,ORD0527,PROD082,1,99.33
ITEM01597,ORD0527,PROD029,1,323.81
ITEM01598,ORD0527,PROD015,1,55.08
ITEM01599,ORD0528,PROD008,2,266.96
ITEM01600,ORD0529,PROD030,1,396.29
ITEM01601,ORD0529,PROD094,1,287.31
ITEM01602,ORD0529,PROD043,3,135.82
ITEM01603,ORD0529,PROD087,1,229.78
ITEM01604,ORD0529,PROD072,2,107.57
ITEM01605,ORD0530,PROD037,2,447.1
ITEM01606,ORD0530,PROD038,1,134.01
ITEM01607,ORD0530,PROD077,1,456.8
ITEM01608,ORD0531,PROD086,1,22.62
ITEM01609,ORD0531,PROD059,3,214.74
ITEM01610,ORD0532,PROD009,1,403.6
ITEM01611,ORD0532,PROD099,3,224.24
ITEM01612,ORD0532,PROD076,3,475.44
ITEM01613,ORD0532,PROD070,1,82.24
ITEM01614,ORD0532,PROD057,3,407.26
ITEM01615,ORD0533,PROD085,3,459.67
ITEM01616,ORD0533,PROD037,3,447.1
ITEM01617,ORD0533,PROD079,2,289.07
ITEM01618,ORD0534,PROD002,3,341.41
ITEM01619,ORD0535,PROD087,3,229.78
ITEM01620,ORD0536,PROD069,3,391.31
ITEM01621,ORD0536,PROD041,2,118.75
ITEM01622,ORD0536,PROD087,2,229.78
ITEM01623,ORD0536,PROD071,2,257.65
ITEM01624,ORD0536,PROD013,1,365.14
ITEM01625,ORD0537,PROD037,3,447.1
ITEM01626,ORD0538,PROD019,3,155.52
ITEM01627,ORD0538,PROD063,1,90
ITEM01628,ORD0538,PROD100,2,96.69
ITEM01629,ORD0539,PROD031,2,270.06
ITEM01630,ORD0539,PROD082,3,99.33
ITEM01631,ORD0539,PROD003,1,89.67
ITEM01632,ORD0539,PROD002,1,341.41
ITEM01633,ORD0539,PROD028,1,350.04
ITEM01634,ORD0540,PROD014,3,19.37
ITEM01635,ORD0540,PROD038,3,134.01
ITEM01636,ORD0540,PROD059,1,214.74
ITEM01637,ORD0540,PROD066,3,453.16
ITEM01638,ORD0540,PROD094,2,287.31
ITEM01639,ORD0541,PROD083,2,28.62
ITEM01640,ORD0541,PROD075,2,115.77
ITEM01641,ORD0541,PROD042,2,328.86
ITEM01642,ORD0541,PROD031,2,270.06
ITEM01643,ORD0541,PROD087,2,229.78
ITEM01644,ORD0542,PROD080,2,141.22
ITEM01645,ORD0542,PROD037,1,447.1
ITEM01646,ORD0542,PROD059,1,214.74
ITEM01647,ORD0542,PROD047,3,460.76
ITEM01648,ORD0542,PROD032,2,341.69
ITEM01649,ORD0543,PROD041,3,118.75
ITEM01650,ORD0543,PROD006,1,350.62
ITEM01651,ORD0543,PROD062,1,225.11
ITEM01652,ORD0543,PROD092,3,302.65
ITEM01653,ORD0543,PROD055,2,392.92
ITEM01654,ORD0544,PROD018,2,499.09
ITEM01655,ORD0544,PROD094,1,287.31
ITEM01656,ORD0544,PROD053,3,445.88
ITEM01657,ORD0544,PROD098,1,9.26
ITEM01658,ORD0544,PROD044,1,188.88
ITEM01659,ORD0545,PROD013,2,365.14
ITEM01660,ORD0545,PROD002,3,341.41
ITEM01661,ORD0546,PROD021,2,392.49
ITEM01662,ORD0546,PROD090,1,123.96
ITEM01663,ORD0546,PROD034,1,401.61
ITEM01664,ORD0547,PROD032,1,341.69
ITEM01665,ORD0547,PROD012,1,211.52
ITEM01666,ORD0547,PROD032,1,341.69
ITEM01667,ORD0547,PROD046,3,408.63
ITEM01668,ORD0547,PROD051,2,449.85
ITEM01669,ORD0548,PROD077,3,456.8
ITEM01670,ORD0548,PROD096,3,9.45
ITEM01671,ORD0548,PROD057,3,407.26
ITEM01672,ORD0548,PROD068,3,90.71
ITEM01673,ORD0549,PROD080,2,141.22
ITEM01674,ORD0549,PROD018,2,499.09
ITEM01675,ORD0549,PROD042,3,328.86
ITEM01676,ORD0549,PROD082,1,99.33
ITEM01677,ORD0549,PROD006,2,350.62
ITEM01678,ORD0550,PROD024,3,150.04
ITEM01679,ORD0550,PROD096,1,9.45
ITEM01680,ORD0550,PROD044,2,188.88
ITEM01681,ORD0550,PROD035,1,229.14
ITEM01682,ORD0550,PROD027,3,430.3
ITEM01683,ORD0551,PROD022,3,10.56
ITEM01684,ORD0552,PROD024,2,150.04
ITEM01685,ORD0552,PROD036,2,163.16
ITEM01686,ORD0552,PROD014,1,19.37
ITEM01687,ORD0552,PROD046,3,408.63
ITEM01688,ORD0552,PROD028,1,350.04
ITEM01689,ORD0553,PROD044,1,188.88
ITEM01690,ORD0553,PROD088,1,446.41
ITEM01691,ORD0554,PROD038,1,134.01
ITEM01692,ORD0554,PROD043,1,135.82
ITEM01693,ORD0554,PROD041,3,118.75
ITEM01694,ORD0554,PROD045,2,415.12
ITEM01695,ORD0554,PROD047,1,460.76
ITEM01696,ORD0555,PROD074,3,217.6
ITEM01697,ORD0555,PROD100,2,96.69
ITEM01698,ORD0555,PROD075,3,115.77
ITEM01699,ORD0556,PROD084,1,283.77
ITEM01700,ORD0557,PROD003,3,89.67
ITEM01701,ORD0558,PROD030,2,396.29
ITEM01702,ORD0558,PROD054,2,413.64
ITEM01703,ORD0558,PROD085,3,459.67
ITEM01704,ORD0558,PROD087,3,229.78
ITEM01705,ORD0559,PROD067,3,319.06
ITEM01706,ORD0560,PROD019,2,155.52
ITEM01707,ORD0560,PROD095,3,320.58
ITEM01708,ORD0560,PROD100,3,96.69
ITEM01709,ORD0560,PROD063,1,90
ITEM01710,ORD0561,PROD024,1,150.04
ITEM01711,ORD0561,PROD079,2,289.07
ITEM01712,ORD0561,PROD088,2,446.41
ITEM01713,ORD0562,PROD056,3,448.98
ITEM01714,ORD0563,PROD002,3,341.41
ITEM01715,ORD0563,PROD001,1,103.41
ITEM01716,ORD0563,PROD042,3,328.86
ITEM01717,ORD0564,PROD023,3,92.48
ITEM01718,ORD0564,PROD027,1,430.3
ITEM01719,ORD0565,PROD066,3,453.16
ITEM01720,ORD0565,PROD050,3,58.61
ITEM01721,ORD0565,PROD037,2,447.1
ITEM01722,ORD0566,PROD037,2,447.1
ITEM01723,ORD0566,PROD026,1,334.71
ITEM01724,ORD0566,PROD014,2,19.37
ITEM01725,ORD0566,PROD047,2,460.76
ITEM01726,ORD0566,PROD093,1,139
ITEM01727,ORD0567,PROD095,1,320.58
ITEM01728,ORD0567,PROD033,3,445.76
ITEM01729,ORD0567,PROD014,1,19.37
ITEM01730,ORD0568,PROD093,2,139
ITEM01731,ORD0568,PROD011,3,400.25
ITEM01732,ORD0568,PROD052,2,33.15
ITEM01733,ORD0569,PROD018,1,499.09
ITEM01734,ORD0569,PROD064,1,451.82
ITEM01735,ORD0569,PROD001,3,103.41
ITEM01736,ORD0569,PROD099,3,224.24
ITEM01737,ORD0569,PROD008,1,266.96
ITEM01738,ORD0570,PROD072,3,107.57
ITEM01739,ORD0570,PROD006,3,350.62
ITEM01740,ORD0571,PROD091,1,297.48
ITEM01741,ORD0571,PROD052,1,33.15
ITEM01742,ORD0571,PROD009,2,403.6
ITEM01743,ORD0571,PROD039,3,364.01
ITEM01744,ORD0572,PROD032,3,341.69
ITEM01745,ORD0572,PROD043,3,135.82
ITEM01746,ORD0572,PROD076,2,475.44
ITEM01747,ORD0572,PROD062,2,225.11
ITEM01748,ORD0573,PROD061,2,279.96
ITEM01749,ORD0573,PROD083,3,28.62
ITEM01750,ORD0573,PROD044,3,188.88
ITEM01751,ORD0573,PROD035,2,229.14
ITEM01752,ORD0574,PROD009,3,403.6
